"","class","pland","pd","ed","shape_mn","pa"
"350",0,58.69565217,3623.188406,1992.753623,1.626345597,1
"351",1,57.60869565,1207.729469,2065.217391,2.747211279,1
"352",1,58.69565217,1207.729469,2028.985507,2.72165527,1
"353",0,61.95652174,1207.729469,2028.985507,2.649064714,1
"354",0,63.04347826,1207.729469,1956.521739,2.626128657,1
"355",0,59.7826087,1207.729469,1920.289855,2.561959477,1
"356",0,65.2173913,1207.729469,1811.594203,2.581988897,1
"357",1,64.13043478,1207.729469,1811.594203,2.473589309,1
"358",1,68.47826087,1207.729469,1847.826087,2.204792759,1
"359",1,68.47826087,1207.729469,1920.289855,2.330780917,1
"360",1,69.66292135,2496.878901,1947.565543,1.652331919,1
"361",0,68.47826087,1207.729469,1920.289855,2.582757232,1
"362",1,67.39130435,1207.729469,1992.753623,2.603502604,1
"363",1,69.56521739,1207.729469,2028.985507,2.5625,1
"364",1,70.65217391,1207.729469,2028.985507,2.604729426,1
"365",1,72.82608696,1207.729469,1956.521739,2.504473609,1
"366",1,73.91304348,1207.729469,1920.289855,2.485990157,1
"367",1,73.91304348,1207.729469,1884.057971,2.42535625,1
"368",1,76.92307692,1221.001221,1868.131868,2.50998008,1
"369",1,73.91304348,1207.729469,1956.521739,2.485990157,1
"370",0,75.82417582,1221.001221,1794.871795,2.347524135,1
"371",1,75,1207.729469,1847.826087,2.287331209,1
"372",1,71.73913043,1207.729469,2065.217391,2.46182982,1
"373",1,72.52747253,1221.001221,2051.282051,2.46182982,1
"374",1,72.52747253,1221.001221,1941.391941,2.400284074,1
"375",1,73.91304348,1207.729469,1847.826087,2.364722344,1
"376",1,74.72527473,1221.001221,1868.131868,2.364722344,1
"377",0,73.91304348,1207.729469,1956.521739,2.667891875,1
"378",0,75,1207.729469,1884.057971,2.588295841,1
"379",1,76.40449438,1248.439451,1685.393258,2.364722344,1
"380",1,76.92307692,1221.001221,1575.091575,2.151411497,1
"381",1,77.17391304,1207.729469,1739.130435,2.373563316,1
"382",1,71.11111111,1234.567901,1962.962963,2.25,1
"383",1,73.91304348,1207.729469,2028.985507,2.485990157,1
"384",1,74.72527473,1221.001221,2014.652015,2.485990157,1
"385",1,75,1207.729469,2028.985507,2.467909988,1
"386",1,70.65217391,1207.729469,2210.144928,2.728764161,1
"387",1,69.56521739,1207.729469,2391.304348,2.8125,1
"388",1,69.56521739,1207.729469,2500,2.9375,1
"389",0,72.82608696,1207.729469,2427.536232,2.932066665,1
"390",0,72.82608696,1207.729469,2318.84058,2.80989722,1
"391",1,68.47826087,1207.729469,2318.84058,2.897727626,1
"392",1,69.56521739,1207.729469,2173.913043,2.6875,1
"393",1,73.62637363,1221.001221,2124.542125,2.565558331,1
"394",1,79.34782609,1207.729469,1847.826087,2.399343518,1
"395",1,78.26086957,1207.729469,1920.289855,2.474873734,1
"396",1,79.34782609,1207.729469,1666.666667,2.10674065,1
"397",1,81.52173913,1207.729469,1847.826087,2.424871131,1
"398",1,76.08695652,1207.729469,1992.753623,2.56974151,1
"399",1,82.60869565,1207.729469,1557.971014,2.236803405,1
"400",1,85.71428571,1221.001221,1208.791209,1.924870958,1
"401",1,85.86956522,1207.729469,1195.652174,1.856395037,1
"402",1,85.86956522,2415.458937,1123.188406,1.349207776,1
"403",0,83.69565217,2415.458937,1268.115942,1.502808604,1
"404",0,82.60869565,1207.729469,1413.043478,2.122095538,1
"405",0,84.7826087,1207.729469,1304.347826,2.094712513,1
"406",1,88.04347826,1207.729469,1159.42029,1.833333333,1
"407",1,85.86956522,1207.729469,1376.811594,2.025158222,1
"408",1,83.69565217,1207.729469,1449.275362,2.051290376,1
"409",1,79.34782609,1207.729469,1485.507246,2.048220076,1
"410",1,80.43478261,1207.729469,1594.202899,2.266828956,1
"411",1,80.43478261,1207.729469,1630.434783,2.208705136,1
"412",1,86.95652174,1207.729469,1195.652174,1.95655948,1
"413",0,86.95652174,1207.729469,1159.42029,1.900657781,1
"414",1,92.39130435,1207.729469,688.4057971,1.46428059,1
"415",1,95.65217391,1207.729469,507.2463768,1.385804656,1
"416",1,94.56521739,1207.729469,579.7101449,1.393746295,1
"417",1,91.20879121,1221.001221,879.1208791,1.6464639,1
"418",1,85.55555556,1234.567901,1296.296296,1.994310088,1
"419",1,92.39130435,1207.729469,833.3333333,1.626978434,1
"420",1,85.86956522,1207.729469,1304.347826,2.025158222,1
"421",1,96.73913043,1207.729469,362.3188406,1.271997456,1
"422",1,96.73913043,1207.729469,326.0869565,1.218997562,1
"423",1,97.82608696,1207.729469,289.8550725,1.264911064,1
"424",1,95.65217391,1207.729469,507.2463768,1.385804656,1
"425",1,98.91304348,1207.729469,144.9275362,1.15311332,1
"426",1,96.73913043,1207.729469,289.8550725,1.165997668,1
"427",1,97.82608696,1207.729469,217.3913043,1.159501809,1
"428",1,95.6043956,1221.001221,366.3003663,1.179323788,1
"429",1,96.73913043,1207.729469,434.7826087,1.377997244,1
"430",1,95.6043956,1221.001221,549.4505495,1.447351922,1
"431",1,95.65217391,1207.729469,543.4782609,1.439104835,1
"432",1,94.56521739,1207.729469,688.4057971,1.554563176,1
"433",1,94.56521739,1207.729469,615.942029,1.447351922,1
"434",1,92.39130435,1207.729469,833.3333333,1.572745819,1
"435",0,95.65217391,1207.729469,543.4782609,1.439104835,1
"436",1,92.30769231,1221.001221,989.010989,1.800297594,1
"437",1,95.65217391,1207.729469,543.4782609,1.439104835,1
"438",1,98.91304348,1207.729469,144.9275362,1.15311332,1
"439",1,96.73913043,1207.729469,181.1594203,1.05999788,1
"440",1,90.2173913,1207.729469,579.7101449,1.26228899,1
"441",1,89.01098901,1221.001221,659.3406593,1.333333333,1
"442",1,89.13043478,1207.729469,978.2608696,1.82212018,1
"443",0,90.2173913,1207.729469,1050.724638,1.81111029,1
"444",1,92.39130435,1207.729469,724.6376812,1.518513205,1
"445",1,87.77777778,1234.567901,851.8518519,1.462614271,1
"446",1,85.86956522,1207.729469,1123.188406,1.687631851,1
"447",1,90.2173913,1207.729469,978.2608696,1.70134603,1
"448",1,86.95652174,1207.729469,1195.652174,1.900657781,1
"449",1,85.86956522,1207.729469,1231.884058,1.912649432,1
"450",1,83.69565217,1207.729469,1413.043478,2.051290376,1
"451",1,85.86956522,1207.729469,1304.347826,2.081412617,1
"452",1,84.7826087,1207.729469,1376.811594,2.094712513,1
"453",1,85.86956522,1207.729469,1159.42029,1.912649432,1
"454",1,85.86956522,1207.729469,1304.347826,2.081412617,1
"455",1,88.04347826,1207.729469,1231.884058,2,1
"456",1,88.04347826,1207.729469,1159.42029,1.888888889,1
"457",1,88.04347826,1207.729469,1195.652174,1.944444444,1
"458",1,93.40659341,1221.001221,622.7106227,1.46428059,1
"459",1,92.30769231,1221.001221,842.4908425,1.691188649,1
"460",1,92.39130435,1207.729469,833.3333333,1.681211048,1
"461",1,93.47826087,1207.729469,615.942029,1.455742438,1
"462",1,96.73913043,1207.729469,398.5507246,1.32499735,1
"463",1,95.65217391,1207.729469,398.5507246,1.279204298,1
"464",1,93.47826087,1207.729469,724.6376812,1.509658825,1
"465",1,96.73913043,1207.729469,326.0869565,1.218997562,1
"466",1,85.86956522,1207.729469,1304.347826,2.025158222,1
"467",1,86.95652174,1207.729469,1340.57971,1.95655948,1
"468",1,90.47619048,1322.751323,912.6984127,1.720618004,1
"469",1,92.39130435,1207.729469,869.5652174,1.735443663,1
"470",0,94.56521739,1207.729469,652.173913,1.554563176,1
"471",1,92.39130435,1207.729469,652.173913,1.410047976,1
"472",1,94.50549451,1221.001221,622.7106227,1.455742438,1
"473",1,98.91304348,1207.729469,108.6956522,1.100699079,1
"474",1,90.2173913,2415.458937,797.1014493,1.245412801,1
"475",1,86.95652174,1207.729469,1268.115942,2.01246118,1
"476",1,88.04347826,1207.729469,1159.42029,1.944444444,1
"477",0,22.82608696,10869.56522,1594.202899,1.088471215,1
"478",1,68.47826087,1207.729469,2101.449275,2.834733548,1
"479",1,77.17391304,2415.458937,1630.434783,1.515944318,1
"480",1,66.30434783,1207.729469,2282.608696,2.880829798,1
"481",1,51.64835165,3663.003663,2197.802198,1.675469595,1
"482",0,68.13186813,1221.001221,2307.692308,2.984502985,1
"483",1,50,6038.647343,2065.217391,1.315940108,1
"484",1,50,1207.729469,2898.550725,3.612327926,1
"485",1,41.30434783,6038.647343,2500,1.517143699,1
"486",1,60.24096386,2677.376171,2088.353414,1.960562991,1
"487",1,64.13043478,2415.458937,2318.84058,1.887975752,1
"488",0,62.63736264,1221.001221,2600.732601,3.443784128,1
"489",1,74.72527473,1221.001221,2051.282051,2.546624063,1
"490",1,69.56521739,1207.729469,2282.608696,2.875,1
"491",1,75,1207.729469,1847.826087,2.407717062,1
"492",1,70.65217391,1207.729469,2137.681159,2.418677324,1
"493",1,81.11111111,1234.567901,1555.555556,2.165261223,1
"494",1,84.7826087,1207.729469,1231.884058,1.924870958,1
"495",1,78.26086957,1207.729469,1847.826087,2.415948169,1
"496",1,97.8021978,1221.001221,293.040293,1.271997456,1
"497",1,92.39130435,1207.729469,760.8695652,1.626978434,1
"498",1,77.17391304,1207.729469,1739.130435,2.314224233,1
"499",1,81.31868132,1221.001221,1648.351648,2.150581317,1
"500",1,69.56521739,1207.729469,2427.536232,2.9375,1
"501",1,73.91304348,1207.729469,1594.202899,2.304088438,1
"502",1,86.9047619,1322.751323,1031.746032,1.580055487,1
"503",0,42.39130435,7246.376812,2644.927536,1.401889638,1
"504",0,69.56521739,1207.729469,2572.463768,3.0625,1
"505",0,35.86956522,6038.647343,2282.608696,1.461638212,1
"506",0,40.2173913,4830.917874,2644.927536,1.842938803,1
"507",0,38.04347826,1207.729469,2318.84058,3.211586168,1
"508",1,85.55555556,1234.567901,1259.259259,1.823369223,1
"509",1,87.77777778,1234.567901,1111.111111,1.800140641,1
"510",1,59.7826087,2415.458937,1992.753623,1.850245074,1
"511",0,61.95652174,1207.729469,2463.768116,2.980197803,1
"512",0,17.39130435,10869.56522,1630.434783,1.097463855,1
"513",0,53.26086957,2415.458937,2934.782609,2.35364248,1
"514",1,75,1207.729469,1956.521739,2.467909988,1
"515",1,55.43478261,3623.188406,2318.84058,1.696826285,1
"516",0,58.69565217,3623.188406,2355.072464,1.707579424,1
"517",0,33.69565217,7246.376812,2173.913043,1.394528336,1
"518",1,54.34782609,2415.458937,2355.072464,2.071428571,1
"519",1,71.73913043,1207.729469,1811.594203,2.400284074,1
"520",0,40.2173913,4830.917874,2318.84058,1.623541328,1
"521",1,53.93258427,2496.878901,2322.097378,1.922183667,1
"522",1,58.69565217,2415.458937,2065.217391,1.802595343,1
"523",0,57.60869565,2415.458937,2282.608696,2.138960833,1
"524",0,58.69565217,1207.729469,2536.231884,3.12990356,1
"525",0,39.65517241,9578.544061,2011.494253,1.225914855,1
"526",0,40.47619048,9259.259259,2579.365079,1.334608469,1
"527",0,54.34782609,3623.188406,2173.913043,1.633000749,1
"528",1,39.13043478,3623.188406,2173.913043,1.735995289,1
"529",1,51.08695652,2415.458937,2644.927536,2.351234988,1
"530",0,46.73913043,7246.376812,2427.536232,1.392260923,1
"531",1,42.35294118,7843.137255,2431.372549,1.30157978,1
"532",0,43.47826087,4830.917874,2536.231884,1.618836344,1
"533",1,44.56521739,4830.917874,2210.144928,1.437867989,1
"534",1,68.13186813,3663.003663,2124.542125,1.527329632,1
"535",1,55.43478261,3623.188406,2065.217391,1.5,1
"536",1,56.52173913,2415.458937,2463.768116,2.040308092,1
"537",1,34.7826087,4830.917874,1557.971014,1.233100018,1
"538",0,25.84269663,7490.636704,2097.378277,1.401425477,1
"539",0,70.65217391,1207.729469,2536.231884,3.038850997,1
"540",0,22.82608696,10869.56522,1847.826087,1.1426602,1
"541",1,41.11111111,2469.135802,1925.925926,1.791666667,1
"542",1,60.86956522,1207.729469,2644.927536,3.273950213,1
"543",1,66.30434783,1207.729469,2463.768116,3.136903558,1
"544",0,36.95652174,4830.917874,2318.84058,1.612182073,1
"545",1,46.15384615,6105.006105,2380.952381,1.465337354,1
"546",1,66.30434783,1207.729469,2246.376812,2.816811359,1
"547",0,53.26086957,2415.458937,2282.608696,1.907291281,1
"548",0,65.93406593,2442.002442,2307.692308,2.02017111,1
"549",0,30.43478261,7246.376812,1739.130435,1.21025005,1
"550",1,56.66666667,2469.135802,1962.962963,1.808147545,1
"551",0,60.43956044,1221.001221,2307.692308,2.966479395,1
"552",0,69.23076923,2442.002442,2380.952381,1.928751429,1
"553",1,63.04347826,1207.729469,2246.376812,2.954394739,1
"554",1,58.69565217,3623.188406,2318.84058,1.63739201,1
"555",1,79.7752809,1248.439451,1423.220974,2.136206985,1
"556",0,79.34782609,1207.729469,1920.289855,2.399343518,1
"557",1,96.73913043,1207.729469,398.5507246,1.32499735,1
"558",1,82.60869565,1207.729469,1702.898551,2.294157339,1
"559",1,79.34782609,1207.729469,1557.971014,2.223781797,1
"560",1,87.91208791,1221.001221,1208.791209,1.95655948,1
"561",1,93.47826087,1207.729469,833.3333333,1.671407985,1
"562",0,84.7826087,1207.729469,1195.652174,1.868257106,1
"563",1,61.95652174,2415.458937,1847.826087,1.887299796,1
"564",1,59.7826087,3623.188406,2572.463768,1.747817193,1
"565",0,48.91304348,1207.729469,2028.985507,2.459674775,1
"566",1,50,3623.188406,2173.913043,1.470696919,1
"567",0,41.30434783,4830.917874,2355.072464,1.591312878,1
"568",1,88.04347826,1207.729469,1014.492754,1.777777778,1
"569",1,80.43478261,1207.729469,1811.594203,2.383076594,1
"570",1,81.52173913,1207.729469,1775.362319,2.424871131,1
"571",1,75,2415.458937,1594.202899,1.4701425,1
"572",1,73.91304348,1207.729469,2065.217391,2.42535625,1
"573",0,69.56521739,1207.729469,2282.608696,2.8125,1
"574",0,68.88888889,1234.567901,2222.222222,2.921002921,1
"575",0,45.65217391,8454.10628,2173.913043,1.236166167,1
"576",0,38.04347826,6038.647343,2246.376812,1.489633045,1
"577",0,58.24175824,1221.001221,2417.582418,2.884571843,1
"578",0,57.60869565,3623.188406,2065.217391,1.708834559,1
"579",1,85.86956522,1207.729469,1195.652174,1.856395037,1
"580",1,90.2173913,1207.729469,833.3333333,1.59158177,1
"581",1,88.04347826,1207.729469,942.0289855,1.611111111,1
"582",1,85.86956522,1207.729469,1195.652174,1.800140641,1
"583",1,86.95652174,1207.729469,1123.188406,1.788854382,1
"584",1,86.95652174,1207.729469,1086.956522,1.788854382,1
"585",1,88.04347826,1207.729469,1086.956522,1.777777778,1
"586",1,88.04347826,1207.729469,1086.956522,1.777777778,1
"587",1,87.91208791,1221.001221,1172.161172,1.900657781,1
"588",1,88.04347826,1207.729469,1159.42029,1.944444444,1
"589",1,85.86956522,1207.729469,1376.811594,2.081412617,1
"590",1,85.39325843,1248.439451,1385.76779,2.064741605,1
"591",0,84.7826087,1207.729469,1304.347826,1.924870958,1
"592",1,90.10989011,1221.001221,989.010989,1.711688654,1
"593",1,85.71428571,1221.001221,1282.051282,1.924870958,1
"594",1,85.86956522,1207.729469,1376.811594,2.025158222,1
"595",1,86.95652174,1207.729469,1340.57971,2.01246118,1
"596",1,85.86956522,1207.729469,1376.811594,2.025158222,1
"597",1,84.7826087,1207.729469,1630.434783,2.32116792,1
"598",0,84.7826087,1207.729469,1521.73913,2.151326365,1
"599",1,85.86956522,1207.729469,1485.507246,2.081412617,1
"600",1,79.34782609,1207.729469,1884.057971,2.340822944,1
"601",1,81.11111111,1234.567901,1888.888889,2.457864091,1
"602",1,78.88888889,1234.567901,1851.851852,2.314224233,1
"603",1,82.22222222,1234.567901,1703.703704,2.266828956,1
"604",1,79.34782609,1207.729469,1884.057971,2.399343518,1
"605",1,79.34782609,1207.729469,1884.057971,2.399343518,1
"606",1,81.52173913,1207.729469,1739.130435,2.424871131,1
"607",0,80.43478261,1207.729469,1811.594203,2.441200414,1
"608",0,80.43478261,1207.729469,1811.594203,2.441200414,1
"609",0,80.43478261,1207.729469,1811.594203,2.441200414,1
"610",1,80.43478261,1207.729469,1811.594203,2.441200414,1
"611",1,80.21978022,1221.001221,1831.501832,2.399343518,1
"612",1,77.17391304,1207.729469,1847.826087,2.373563316,1
"613",1,77.17391304,1207.729469,1847.826087,2.373563316,1
"614",1,78.02197802,1221.001221,1831.501832,2.373563316,1
"615",0,79.34782609,1207.729469,1739.130435,2.28230237,1
"616",0,79.34782609,1207.729469,1739.130435,2.28230237,1
"617",0,79.34782609,1207.729469,1739.130435,2.28230237,1
"618",0,82.22222222,1234.567901,1629.62963,2.266828956,1
"619",0,82.60869565,1207.729469,1594.202899,2.236803405,1
"620",1,82.60869565,1207.729469,1630.434783,2.236803405,1
"621",1,80.43478261,1207.729469,1811.594203,2.441200414,1
"622",1,78.26086957,1207.729469,1739.130435,2.239171474,1
"623",1,79.34782609,1207.729469,1666.666667,2.28230237,1
"624",0,80,2469.135802,1629.62963,1.538433951,1
"625",0,82.60869565,1207.729469,1449.275362,2.122095538,1
"626",1,84.61538462,1221.001221,1318.681319,2.108270665,1
"627",1,82.60869565,1207.729469,1449.275362,2.122095538,1
"628",0,82.60869565,1207.729469,1449.275362,2.122095538,1
"629",1,82.60869565,1207.729469,1449.275362,2.122095538,1
"630",0,82.60869565,1207.729469,1449.275362,2.122095538,1
"631",0,82.60869565,1207.729469,1449.275362,2.122095538,1
"632",1,83.69565217,1207.729469,1376.811594,2.108270665,1
"633",0,83.69565217,1207.729469,1376.811594,2.108270665,1
"634",1,83.69565217,1207.729469,1376.811594,2.108270665,1
"635",1,83.69565217,1207.729469,1376.811594,2.108270665,1
"636",1,83.14606742,1248.439451,1423.220974,2.150581317,1
"637",0,83.69565217,1207.729469,1376.811594,2.108270665,1
"638",0,83.69565217,1207.729469,1376.811594,2.108270665,1
"639",0,84.7826087,1207.729469,1268.115942,1.98148481,1
"640",0,83.51648352,1221.001221,1391.941392,2.122095538,1
"641",0,83.69565217,1207.729469,1376.811594,2.108270665,1
"642",1,83.69565217,1207.729469,1376.811594,2.108270665,1
"643",1,83.51648352,1221.001221,1391.941392,2.122095538,1
"644",1,83.69565217,1207.729469,1376.811594,2.108270665,1
"645",1,81.31868132,1221.001221,1611.721612,2.324952775,1
"646",1,80.43478261,1207.729469,1594.202899,2.208705136,1
"647",1,81.11111111,1234.567901,1481.481481,2.10674065,1
"648",0,82.60869565,1207.729469,1449.275362,2.122095538,1
"649",1,82.60869565,1207.729469,1449.275362,2.122095538,1
"650",0,83.33333333,1234.567901,1370.37037,2.078460969,1
"651",1,85.71428571,2442.002442,1098.901099,1.383194468,1
"652",0,85.71428571,1221.001221,1062.271062,1.811643255,1
"653",0,86.95652174,1207.729469,978.2608696,1.677050983,1
"654",1,85.86956522,1207.729469,978.2608696,1.687631851,1
"655",1,85.55555556,1234.567901,1000,1.709408647,1
"656",1,85.86956522,1207.729469,1050.724638,1.800140641,1
"657",0,85.86956522,1207.729469,1050.724638,1.800140641,1
"658",1,85.86956522,1207.729469,1159.42029,1.968903827,1
"659",0,85.86956522,1207.729469,1050.724638,1.800140641,1
"660",0,85.71428571,1221.001221,1062.271062,1.811643255,1
"661",1,85.86956522,1207.729469,1086.956522,1.856395037,1
"662",1,85.86956522,1207.729469,1159.42029,1.968903827,1
"663",1,84.7826087,1207.729469,1268.115942,2.038098661,1
"664",1,83.51648352,1221.001221,1428.571429,2.179449472,1
"665",1,83.69565217,1207.729469,1413.043478,2.165250953,1
"666",1,84.7826087,1207.729469,1413.043478,2.094712513,1
"667",1,84.7826087,1207.729469,1413.043478,2.094712513,1
"668",0,85.39325843,1248.439451,1348.314607,2.007387671,1
"669",1,84.7826087,1207.729469,1231.884058,1.868257106,1
"670",1,83.69565217,1207.729469,1268.115942,1.880349512,1
"671",1,82.60869565,1207.729469,1268.115942,1.777971937,1
"672",1,79.34782609,1207.729469,1413.043478,1.814137782,1
"673",1,80.43478261,1207.729469,1413.043478,1.85996222,1
"674",1,79.34782609,1207.729469,1413.043478,1.814137782,1
"675",1,82.60869565,1207.729469,1268.115942,1.892679804,1
"676",1,83.69565217,1207.729469,1268.115942,1.994310088,1
"677",1,84.61538462,1221.001221,1282.051282,1.994310088,1
"678",1,84.26966292,1248.439451,1310.861423,2.020725942,1
"679",1,84.7826087,1207.729469,1195.652174,1.811643255,1
"680",1,80.43478261,1207.729469,1413.043478,1.85996222,1
"681",1,79.34782609,1207.729469,1413.043478,1.814137782,1
"682",1,83.69565217,1207.729469,1304.347826,1.9373298,1
"683",1,84.7826087,1207.729469,1195.652174,1.811643255,1
"684",1,84.7826087,1207.729469,1304.347826,1.98148481,1
"685",0,89.13043478,1207.729469,1123.188406,1.82212018,1
"686",1,91.30434783,1207.729469,1050.724638,1.854852067,1
"687",1,90.2173913,1207.729469,1086.956522,1.81111029,1
"688",1,90.2173913,1207.729469,905.7971014,1.59158177,1
"689",1,91.30434783,1207.729469,833.3333333,1.527525232,1
"690",1,92.39130435,1207.729469,760.8695652,1.518513205,1
"691",1,91.30434783,1207.729469,833.3333333,1.582079704,1
"692",1,91.30434783,1207.729469,833.3333333,1.582079704,1
"693",1,89.13043478,1207.729469,1123.188406,1.82212018,1
"694",1,89.13043478,1207.729469,1195.652174,1.932551706,1
"695",1,88.04347826,1207.729469,1268.115942,1.944444444,1
"696",1,89.13043478,1207.729469,1086.956522,1.766904417,1
"697",1,88.04347826,1207.729469,1159.42029,1.833333333,1
"698",1,89.13043478,1207.729469,1123.188406,1.82212018,1
"699",1,88.88888889,1234.567901,1111.111111,1.788854382,1
"700",1,88.04347826,1207.729469,1231.884058,1.944444444,1
"701",1,88.04347826,1207.729469,1268.115942,1.944444444,1
"702",1,88.04347826,1207.729469,1268.115942,1.944444444,1
"703",1,86.66666667,1234.567901,1481.481481,2.151326365,1
"704",1,86.95652174,1207.729469,1485.507246,2.180166278,1
"705",1,86.95652174,1207.729469,1485.507246,2.180166278,1
"706",1,86.95652174,1207.729469,1485.507246,2.180166278,1
"707",1,86.95652174,1207.729469,1485.507246,2.180166278,1
"708",1,86.95652174,1207.729469,1485.507246,2.180166278,1
"709",1,86.95652174,1207.729469,1485.507246,2.180166278,1
"710",1,86.66666667,1234.567901,1518.518519,2.207940217,1
"711",1,85.71428571,1221.001221,1465.201465,2.094712513,1
"712",1,86.95652174,1207.729469,1340.57971,2.01246118,1
"713",1,86.95652174,1207.729469,1376.811594,2.068362879,1
"714",1,85.86956522,1207.729469,1413.043478,2.025158222,1
"715",1,84.7826087,1207.729469,1485.507246,2.094712513,1
"716",1,86.81318681,1221.001221,1355.311355,2.025158222,1
"717",1,85.86956522,1207.729469,1413.043478,2.025158222,1
"718",1,85.86956522,1207.729469,1413.043478,2.025158222,1
"719",1,85.86956522,1207.729469,1413.043478,2.025158222,1
"720",1,85.71428571,1221.001221,1465.201465,2.094712513,1
"721",1,85.71428571,1221.001221,1465.201465,2.094712513,1
"722",1,85.55555556,1234.567901,1481.481481,2.108270665,1
"723",1,85.55555556,1234.567901,1518.518519,2.165250953,1
"724",1,85.71428571,1221.001221,1538.461538,2.207940217,1
"725",1,85.86956522,1207.729469,1521.73913,2.193921407,1
"726",1,85.86956522,1207.729469,1485.507246,2.137667012,1
"727",1,85.86956522,1207.729469,1521.73913,2.193921407,1
"728",1,86.95652174,1207.729469,1413.043478,2.124264579,1
"729",1,86.81318681,1221.001221,1428.571429,2.137667012,1
"730",1,87.91208791,1221.001221,1318.681319,2.01246118,1
"731",1,86.95652174,1207.729469,1413.043478,2.124264579,1
"732",1,84.61538462,1221.001221,1538.461538,2.165250953,1
"733",1,83.69565217,1207.729469,1521.73913,2.051290376,1
"734",1,84.7826087,1207.729469,1485.507246,2.094712513,1
"735",1,84.7826087,1207.729469,1557.971014,2.207940217,1
"736",1,84.7826087,1207.729469,1557.971014,2.207940217,1
"737",1,84.61538462,1221.001221,1538.461538,2.165250953,1
"738",1,84.61538462,1221.001221,1538.461538,2.165250953,1
"739",1,84.61538462,1221.001221,1538.461538,2.165250953,1
"740",1,85.55555556,1234.567901,1481.481481,2.165250953,1
"741",1,85.86956522,1207.729469,1449.275362,2.137667012,1
"742",1,84.7826087,1207.729469,1557.971014,2.207940217,1
"743",1,85.86956522,1207.729469,1449.275362,2.137667012,1
"744",1,84.7826087,1207.729469,1413.043478,2.094712513,1
"745",1,80.8988764,1248.439451,1685.393258,2.357022604,1
"746",1,80.21978022,1221.001221,1721.611722,2.399343518,1
"747",1,81.52173913,1207.729469,1521.73913,2.193931023,1
"748",1,81.52173913,1207.729469,1485.507246,2.136195996,1
"749",1,81.52173913,1207.729469,1521.73913,2.193931023,1
"750",1,81.52173913,1207.729469,1485.507246,2.136195996,1
"751",1,81.52173913,1207.729469,1485.507246,2.136195996,1
"752",1,81.11111111,1234.567901,1666.666667,2.399343518,1
"753",1,81.52173913,1207.729469,1557.971014,2.25166605,1
"754",1,81.52173913,1207.729469,1521.73913,2.193931023,1
"755",1,79.34782609,1207.729469,1666.666667,2.223781797,1
"756",1,79.34782609,1207.729469,1557.971014,2.10674065,1
"757",1,79.34782609,1207.729469,1594.202899,2.165261223,1
"758",1,83.69565217,1207.729469,1340.57971,2.051290376,1
"759",1,83.69565217,1207.729469,1340.57971,2.051290376,1
"760",1,80,1234.567901,1518.518519,2.121320344,1
"761",1,78.26086957,1207.729469,1739.130435,2.239171474,1
"762",1,78.26086957,1207.729469,1739.130435,2.239171474,1
"763",1,78.26086957,1207.729469,1739.130435,2.239171474,1
"764",1,80.43478261,1207.729469,1594.202899,2.150581317,1
"765",1,79.34782609,1207.729469,1847.826087,2.516384665,1
"766",1,68.47826087,1207.729469,2101.449275,2.645751311,1
"767",1,61.53846154,3663.003663,1941.391941,1.570274942,1
"768",1,42.39130435,2415.458937,2246.376812,2.091598624,1
"769",0,46.73913043,4830.917874,2500,1.534648974,1
"770",1,63.33333333,1234.567901,2370.37037,2.847744568,1
"771",1,61.95652174,2415.458937,2173.913043,1.837617509,1
"772",1,45.65217391,6038.647343,2427.536232,1.546506681,1
"773",0,55.43478261,2415.458937,2137.681159,1.876388375,1
"774",1,61.95652174,2415.458937,1920.289855,1.642759859,1
"775",0,56.52173913,1207.729469,2101.449275,2.634825932,1
