"","division","ed","pd","pland","shape_mn","x","y","ID","track","tag","ts","step","angle","angle_deg","state","class"
"1",0.259599783666847,1162.79069767442,1291.98966408269,86.046511627907,1.74371458115729,508411.5,2771035.5,"10478_1",1,10478,2023-05-12 19:01:30,4.34352966721703,0.612816125351398,35.1117776001951,"1","2"
"2",0.19835045970795,930.232558139535,1291.98966408269,89.5348837209302,1.65242835866475,508408.5,2771035.5,"10478_1",1,10478,2023-05-12 19:02:10,2.09919111445934,3.12873268376604,179.263178004433,"1","2"
"3",0.19835045970795,930.232558139535,1291.98966408269,89.5348837209302,1.65242835866475,508408.5,2771035.5,"10478_1",1,10478,2023-05-12 19:02:50,3.18455068835495,0.64649861272433,37.0416419701668,"1","2"
"4",0.259599783666847,1162.79069767442,1291.98966408269,86.046511627907,1.74371458115729,508411.5,2771035.5,"10478_1",1,10478,2023-05-12 19:03:30,2.72551102382423,0.803085592841416,46.0134150575748,"1","2"
"5",0.19835045970795,930.232558139535,1291.98966408269,89.5348837209302,1.65242835866475,508414.5,2771038.5,"10478_1",1,10478,2023-05-12 19:04:10,2.36847498256481,-0.293233372075362,-16.8010346323075,"1","2"
"6",0.19835045970795,930.232558139535,1291.98966408269,89.5348837209302,1.65242835866475,508414.5,2771038.5,"10478_1",1,10478,2023-05-12 19:04:50,0.901663852784235,-2.48417068204972,-142.332495671584,"2","2"
"7",0.19835045970795,930.232558139535,1291.98966408269,89.5348837209302,1.65242835866475,508414.5,2771038.5,"10478_1",1,10478,2023-05-12 19:05:30,2.92630562372745,1.08773642398333,62.3227063168973,"1","2"
"8",0.19835045970795,968.992248062016,1291.98966408269,89.5348837209302,1.70940864689457,508417.5,2771038.5,"10478_1",1,10478,2023-05-12 19:06:10,4.97590444590461,0.6354808526381,36.4103708175381,"1","1"
"9",0.239453758788534,1162.79069767442,1291.98966408269,87.2093023255814,1.8475208614068,508423.5,2771038.5,"10478_1",1,10478,2023-05-12 19:06:50,3.34896873983123,0.220567911209824,12.6376104083392,"1","2"
"10",0.27947539210384,1317.82945736434,1291.98966408269,84.8837209302326,1.93117892873615,508426.5,2771038.5,"10478_1",1,10478,2023-05-12 19:07:30,3.02558754261981,-0.589876013804477,-33.7974060269972,"1","2"
"11",0.27947539210384,1317.82945736434,1291.98966408269,84.8837209302326,1.93117892873615,508429.5,2771038.5,"10478_1",1,10478,2023-05-12 19:08:10,7.63370905695604,0.116912200781916,6.6985756783899,"1","2"
"12",0.239453758788534,1162.79069767442,1291.98966408269,87.2093023255814,1.73205080756888,508435.5,2771035.5,"10478_1",1,10478,2023-05-12 19:08:50,7.02643140131037,0.301172987030686,17.2559410602066,"1","2"
"13",0.27947539210384,1317.82945736434,1291.98966408269,84.8837209302326,1.87265835513809,508441.5,2771035.5,"10478_1",1,10478,2023-05-12 19:09:30,3.55906678563031,0.221980601548874,12.7185516025257,"1","2"
"14",0.239453758788534,1317.82945736434,1291.98966408269,87.2093023255814,1.96299091524473,508447.5,2771035.5,"10478_1",1,10478,2023-05-12 19:10:10,2.37213555623325,-0.031197012439196,-1.78745714618306,"1","2"
"15",0.259599783666847,1395.3488372093,1291.98966408269,86.046511627907,2.03433367801684,508447.5,2771038.5,"10478_1",1,10478,2023-05-12 19:10:50,6.0422643739477,-0.014393820711649,-0.82470517784548,"1","2"
"16",0.27947539210384,1589.14728682171,1291.98966408269,84.8837209302326,2.22378179672648,508453.5,2771038.5,"10478_1",1,10478,2023-05-12 19:11:30,6.3252589126594,-0.000416187678118851,-0.0238457974415594,"1","2"
"17",0.299080584099513,1589.14728682171,1291.98966408269,83.7209302325581,2.18024590865852,508459.5,2771041.5,"10478_1",1,10478,2023-05-12 19:12:10,10.1614584748016,0.0995310669312844,5.70271006559671,"1","1"
"18",0.318415359653867,1744.18604651163,1291.98966408269,82.5581395348837,2.13620698474894,508471.5,2771044.5,"10478_1",1,10478,2023-05-12 19:12:50,7.46419943042603,0.0937355645360556,5.37065223819214,"1","2"
"19",0.37479718766901,1937.98449612403,1291.98966408269,79.0697674418605,2.30408843784516,508477.5,2771047.5,"10478_1",1,10478,2023-05-12 19:13:30,2.52876393635824,-0.410685683418075,-23.5305563663015,"1","2"
"20",0.337479718766901,1782.94573643411,1291.98966408269,81.3953488372093,2.27093435773535,508480.5,2771047.5,"10478_1",1,10478,2023-05-12 19:14:10,1.28051791508969,-0.0022753521916337,-0.130368077486453,"2","2"
"21",0.337479718766901,1782.94573643411,1291.98966408269,81.3953488372093,2.27093435773535,508480.5,2771047.5,"10478_1",1,10478,2023-05-12 19:14:50,2.09003218430537,-2.12033889646277,-121.486469904743,"2","2"
"22",0.337479718766901,1744.18604651163,1291.98966408269,81.3953488372093,2.27093435773535,508480.5,2771044.5,"10478_1",1,10478,2023-05-12 19:15:30,2.78578863576225,0.185163909543236,10.6091105349695,"2","2"
"23",0.393050297458085,1899.22480620155,1291.98966408269,77.906976744186,2.26013472059165,508477.5,2771044.5,"10478_1",1,10478,2023-05-12 19:16:10,0.863344720717456,-2.39442545042982,-137.19047266834,"2","1"
"24",0.393050297458085,1899.22480620155,1291.98966408269,77.906976744186,2.26013472059165,508477.5,2771044.5,"10478_1",1,10478,2023-05-12 19:16:50,0.34561769650444,-2.58861647731186,-148.316798927992,"2","1"
"25",0.393050297458085,1899.22480620155,1291.98966408269,77.906976744186,2.26013472059165,508477.5,2771044.5,"10478_1",1,10478,2023-05-12 19:17:30,0.71348165685563,0.1609158780489,9.21980066884381,"2","1"
"26",0.337479718766901,1744.18604651163,1291.98966408269,81.3953488372093,2.27093435773535,508480.5,2771044.5,"10478_1",1,10478,2023-05-12 19:18:10,3.19965665780452,-0.535031078971912,-30.6550227334212,"1","2"
"27",0.337479718766901,1744.18604651163,1291.98966408269,81.3953488372093,2.33069578820207,508480.5,2771041.5,"10478_1",1,10478,2023-05-12 19:18:50,4.30493842216458,0.612317601127046,35.0832142661547,"1","2"
"28",0.446051919956733,2015.50387596899,2583.97932816537,75.5813953488372,1.6875,508486.5,2771038.5,"10478_1",1,10478,2023-05-12 19:19:30,0.844432046042039,-2.34317379134607,-134.253968909798,"2","2"
"29",0.356273661438615,1705.42635658915,1291.98966408269,80.2325581395349,2.28733120862961,508483.5,2771038.5,"10478_1",1,10478,2023-05-12 19:20:10,1.54572033614362,1.41533906125343,81.0929547898292,"2","2"
"30",0.356273661438615,1705.42635658915,1291.98966408269,80.2325581395349,2.28733120862961,508483.5,2771038.5,"10478_1",1,10478,2023-05-12 19:20:50,0.731310879314698,-0.858716696374928,-49.2008424997003,"2","2"
"31",0.337479718766901,1627.90697674419,1291.98966408269,81.3953488372093,2.21117292726863,508483.5,2771035.5,"10478_1",1,10478,2023-05-12 19:21:30,0.525331218943875,-0.691222117876784,-39.604110060434,"2","1"
"32",0.337479718766901,1627.90697674419,1291.98966408269,81.3953488372093,2.21117292726863,508483.5,2771035.5,"10478_1",1,10478,2023-05-12 19:22:10,1.60291157105158,0.814353089451006,46.6589950589822,"2","1"
"33",0.337479718766901,1627.90697674419,1291.98966408269,81.3953488372093,2.21117292726863,508483.5,2771035.5,"10478_1",1,10478,2023-05-12 19:22:50,3.20222774486918,0.0216055513185736,1.23790690460758,"1","1"
"34",0.299080584099513,1627.90697674419,1291.98966408269,83.7209302325581,2.18024590865852,508480.5,2771032.5,"10478_1",1,10478,2023-05-12 19:23:30,6.05428591802192,0.46678935059069,26.7450597104991,"1","2"
"35",0.318415359653867,1666.66666666667,1291.98966408269,82.5581395348837,2.19554606765863,508480.5,2771026.5,"10478_1",1,10478,2023-05-12 19:24:10,5.67438749597772,0.333212811356432,19.0916877704124,"1","2"
"36",0.37479718766901,1821.70542635659,1291.98966408269,79.0697674418605,2.36472234410425,508483.5,2771020.5,"10478_1",1,10478,2023-05-12 19:24:50,3.62903138111751,0.0837491349642041,4.79847197132041,"1","2"
"37",0.428745267712277,1860.46511627907,1291.98966408269,75.5813953488372,2.35665995719496,508486.5,2771017.5,"10478_1",1,10478,2023-05-12 19:25:30,3.41015272591087,-0.302584350050894,-17.3368062046253,"1","2"
"38",0.410492157923202,1782.94573643411,2583.97932816537,79.0697674418605,1.60738063195907,508486.5,2771014.5,"10478_1",1,10478,2023-05-12 19:26:10,1.62769784179094,-0.0799860744363621,-4.58286448502279,"1","1"
"39",0.299080584099513,1395.3488372093,1291.98966408269,83.7209302325581,2.12132034355964,508486.5,2771011.5,"10478_1",1,10478,2023-05-12 19:26:50,0.118296316517048,-1.42968203169648,-81.9147464618968,"2","2"
"40",0.299080584099513,1395.3488372093,1291.98966408269,83.7209302325581,2.12132034355964,508486.5,2771011.5,"10478_1",1,10478,2023-05-12 19:27:30,1.34833415573125,-1.24998623483127,-71.6189357052806,"2","2"
"41",0.410492157923202,1782.94573643411,2583.97932816537,79.0697674418605,1.60738063195907,508486.5,2771014.5,"10478_1",1,10478,2023-05-12 19:28:10,0.64777491810257,2.7001840051901,154.709147406124,"2","1"
"42",0.410492157923202,1782.94573643411,2583.97932816537,79.0697674418605,1.60738063195907,508486.5,2771014.5,"10478_1",1,10478,2023-05-12 19:28:50,0.69863925734808,2.3661835638123,135.572331759669,"2","1"
"43",0.410492157923202,1782.94573643411,2583.97932816537,79.0697674418605,1.60738063195907,508486.5,2771014.5,"10478_1",1,10478,2023-05-12 19:29:30,1.00221197424726,-2.88551796334999,-165.32800100914,"2","1"
"44",0.299080584099513,1395.3488372093,1291.98966408269,83.7209302325581,2.12132034355964,508486.5,2771011.5,"10478_1",1,10478,2023-05-12 19:30:10,0.675396886007177,0.0139435998794657,0.798909424312508,"2","2"
"45",0.299080584099513,1395.3488372093,1291.98966408269,83.7209302325581,2.12132034355964,508486.5,2771011.5,"10478_1",1,10478,2023-05-12 19:30:50,0.0560752291394772,-1.39338054162297,-79.8348242906491,"2","2"
"46",0.299080584099513,1395.3488372093,1291.98966408269,83.7209302325581,2.12132034355964,508486.5,2771011.5,"10478_1",1,10478,2023-05-12 19:31:30,0.302336779281455,-2.23431940421493,-128.0170719457,"2","2"
"47",0.299080584099513,1395.3488372093,1291.98966408269,83.7209302325581,2.12132034355964,508486.5,2771011.5,"10478_1",1,10478,2023-05-12 19:32:10,1.13583642514799,-1.43493517609942,-82.215729465358,"2","2"
"48",0.299080584099513,1395.3488372093,1291.98966408269,83.7209302325581,2.12132034355964,508486.5,2771011.5,"10478_1",1,10478,2023-05-12 19:32:50,1.75699957827487,-3.009462212792,-172.429483397083,"2","2"
"49",0.27947539210384,1240.31007751938,1291.98966408269,84.8837209302326,1.93117892873615,508483.5,2771011.5,"10478_1",1,10478,2023-05-12 19:33:30,1.25901753769544,0.0937091291037864,5.36913759949351,"2","1"
"50",0.337344510546241,1472.86821705426,2583.97932816537,82.5581395348837,1.48606360270087,508483.5,2771014.5,"10478_1",1,10478,2023-05-12 19:34:10,0.76295230526676,1.92247306279759,110.149592725891,"2","1"
"51",0.27947539210384,1240.31007751938,1291.98966408269,84.8837209302326,1.93117892873615,508483.5,2771011.5,"10478_1",1,10478,2023-05-12 19:34:50,1.43236927267651,1.17476234532172,67.3089243178248,"2","1"
"52",0.27947539210384,1240.31007751938,1291.98966408269,84.8837209302326,1.93117892873615,508483.5,2771011.5,"10478_1",1,10478,2023-05-12 19:35:30,1.33999273735512,0.159594606092418,9.14409736214839,"2","1"
"53",0.299080584099513,1395.3488372093,1291.98966408269,83.7209302325581,2.12132034355964,508486.5,2771011.5,"10478_1",1,10478,2023-05-12 19:36:10,1.85926021920321,-1.06865608639091,-61.2294835011668,"2","2"
"54",0.318415359653867,1472.86821705426,1291.98966408269,82.5581395348837,2.13620698474894,508486.5,2771008.5,"10478_1",1,10478,2023-05-12 19:36:50,0.850034609837293,-1.032823312799,-59.1764168061025,"2","2"
"55",0.318415359653867,1472.86821705426,1291.98966408269,82.5581395348837,2.13620698474894,508486.5,2771008.5,"10478_1",1,10478,2023-05-12 19:37:30,4.22578096794443,1.88655631799377,108.091714834783,"1","2"
"56",0.337479718766901,1666.66666666667,1291.98966408269,81.3953488372093,2.33069578820207,508489.5,2771005.5,"10478_1",1,10478,2023-05-12 19:38:10,4.00357548132404,-0.593119352514059,-33.9832356465877,"1","2"
